id1,id2
2077,FOODON_00002403
2437,FOODON_00002403
923,FOODON_00002403
2292,FOODON_00002403
1273,FOODON_00002403
1584,FOODON_00002403
2515,FOODON_00002403
647,FOODON_00002403
1059,FOODON_00002403
979,FOODON_00002403
840,FOODON_00002403
2184,FOODON_00002403
1962,FOODON_00002403
824,FOODON_00002403
1795,FOODON_00002403
181,FOODON_00002403
758,FOODON_00002403
2062,FOODON_00002403
441,FOODON_00002403
1374,FOODON_00002403
2235,FOODON_00002403
1082,FOODON_00002403
688,FOODON_00002403
179,FOODON_00002403
398,FOODON_00002403
1445,FOODON_00002403
940,FOODON_00002403
2454,FOODON_00002403
417,FOODON_00002403
136,FOODON_00002403
1968,FOODON_00002403
1164,FOODON_00002403
147,FOODON_00002403
271,FOODON_00002403
165,FOODON_00002403
2352,FOODON_00002403
844,FOODON_00002403
1791,FOODON_00002403
1769,FOODON_00002403
2034,FOODON_00002403
263,FOODON_00002403
1881,FOODON_00002403
1205,FOODON_00002403
760,FOODON_00002403
1909,FOODON_00002403
669,FOODON_00002403
73,FOODON_00002403
2068,FOODON_00002403
102,FOODON_00002403
2392,FOODON_00002403
2114,FOODON_00002403
822,FOODON_00002403
2038,FOODON_00002403
1812,FOODON_00002403
860,FOODON_00002403
1521,FOODON_00002403
1056,FOODON_00002403
340,FOODON_00002403
2318,FOODON_00002403
2151,FOODON_00002403
117,FOODON_00002403
780,FOODON_00002403
1121,FOODON_00002403
889,FOODON_00002403
487,FOODON_00002403
1517,FOODON_00002403
63,FOODON_00002403
1023,FOODON_00002403
2138,FOODON_00002403
509,FOODON_00002403
2422,FOODON_00002403
1162,FOODON_00002403
1325,FOODON_00002403
837,FOODON_00002403
2343,FOODON_00002403
2147,FOODON_00002403
481,FOODON_00002403
1969,FOODON_00002403
1451,FOODON_00002403
1409,FOODON_00002403
1184,FOODON_00002403
526,FOODON_00002403
2249,FOODON_00002403
1179,FOODON_00002403
403,FOODON_00002403
1356,FOODON_00002403
2039,FOODON_00002403
341,FOODON_00002403
2047,FOODON_00002403
376,FOODON_00002403
2518,FOODON_00002403
1633,FOODON_00002403
351,FOODON_00002403
1639,FOODON_00002403
95,FOODON_00002403
512,FOODON_00002403
1062,FOODON_00002403
416,FOODON_00002403
1967,FOODON_00002403
2041,FOODON_00002403
245,FOODON_00002403
23,FOODON_00002403
1545,FOODON_00002403
990,FOODON_00002403
2397,FOODON_00002403
1149,FOODON_00002403
873,FOODON_00002403
2336,FOODON_00002403
1389,FOODON_00002403
2353,FOODON_00002403
1303,FOODON_00002403
2330,FOODON_00002403
1173,FOODON_00002403
1379,FOODON_00002403
484,FOODON_00002403
859,FOODON_00002403
899,FOODON_00002403
1846,FOODON_00002403
37,FOODON_00002403
1548,FOODON_00002403
2275,FOODON_00002403
1508,FOODON_00002403
756,FOODON_00002403
2088,FOODON_00002403
1565,FOODON_00002403
2379,FOODON_00002403
1169,FOODON_00002403
501,FOODON_00002403
1000,FOODON_00002403
1490,FOODON_00002403
12,FOODON_00002403
110,FOODON_00002403
1142,FOODON_00002403
1573,FOODON_00002403
1890,FOODON_00002403
2502,FOODON_00002403
1318,FOODON_00002403
1113,FOODON_00002403
1037,FOODON_00002403
1491,FOODON_00002403
2282,FOODON_00002403
835,FOODON_00002403
482,FOODON_00002403
66,FOODON_00002403
916,FOODON_00002403
1241,FOODON_00002403
1119,FOODON_00002403
1375,FOODON_00002403
1844,FOODON_00002403
841,FOODON_00002403
330,FOODON_00002403
98,FOODON_00002403
1228,FOODON_00002403
2018,FOODON_00002403
2095,FOODON_00002403
248,FOODON_00002403
1484,FOODON_00002403
2246,FOODON_00002403
1343,FOODON_00002403
1373,FOODON_00002403
624,FOODON_00002403
1921,FOODON_00002403
625,FOODON_00002403
2238,FOODON_00002403
2146,FOODON_00002403
1623,FOODON_00002403
2231,FOODON_00002403
1815,FOODON_00002403
378,FOODON_00002403
446,FOODON_00002403
2438,FOODON_00002403
2366,FOODON_00002403
216,FOODON_00002403
217,FOODON_00002403
867,FOODON_00002403
675,FOODON_00002403
316,FOODON_00002403
364,FOODON_00002403
1211,FOODON_00002403
754,FOODON_00002403
1912,FOODON_00002403
1869,FOODON_00002403
995,FOODON_00002403
1796,FOODON_00002403
1510,FOODON_00002403
1981,FOODON_00002403
1446,FOODON_00002403
2347,FOODON_00002403
2031,FOODON_00002403
2185,FOODON_00002403
499,FOODON_00002403
2030,FOODON_00002403
843,FOODON_00002403
1986,FOODON_00002403
858,FOODON_00002403
10,FOODON_00002403
2259,FOODON_00002403
2002,FOODON_00002403
1876,FOODON_00002403
1433,FOODON_00002403
16,FOODON_00002403
2102,FOODON_00002403
2211,FOODON_00002403
969,FOODON_00002403
2441,FOODON_00002403
447,FOODON_00002403
1432,FOODON_00002403
375,FOODON_00002403
2117,FOODON_00002403
1696,FOODON_00002403
437,FOODON_00002403
2119,FOODON_00002403
324,FOODON_00002403
686,FOODON_00002403
1135,FOODON_00002403
522,FOODON_00002403
939,FOODON_00002403
1774,FOODON_00002403
578,FOODON_00002403
2344,FOODON_00002403
205,FOODON_00002403
239,FOODON_00002403
1286,FOODON_00002403
3,FOODON_00002403
272,FOODON_00002403
144,FOODON_00002403
1060,FOODON_00002403
2060,FOODON_00002403
1568,FOODON_00002403
20,FOODON_00002403
493,FOODON_00002403
2032,FOODON_00002403
799,FOODON_00002403
2163,FOODON_00002403
1905,FOODON_00002403
387,FOODON_00002403
2442,FOODON_00002403
992,FOODON_00002403
1163,FOODON_00002403
635,FOODON_00002403
1608,FOODON_00002403
1693,FOODON_00002403
963,FOODON_00002403
1487,FOODON_00002403
2066,FOODON_00002403
1744,FOODON_00002403
986,FOODON_00002403
1185,FOODON_00002403
1570,FOODON_00002403
1994,FOODON_00002403
426,FOODON_00002403
1624,FOODON_00002403
2015,FOODON_00002403
2439,FOODON_00002403
312,FOODON_00002403
2133,FOODON_00002403
1523,FOODON_00002403
1563,FOODON_00002403
1814,FOODON_00002403
1816,FOODON_00002403
1456,FOODON_00002403
380,FOODON_00002403
1127,FOODON_00002403
2302,FOODON_00002403
1748,FOODON_00002403
1878,FOODON_00002403
386,FOODON_00002403
1618,FOODON_00002403
574,FOODON_00002403
121,FOODON_00002403
1251,FOODON_00002403
75,FOODON_00002403
1457,FOODON_00002403
90,FOODON_00002403
1261,FOODON_00002403
1836,FOODON_00002403
1518,FOODON_00002403
43,FOODON_00002403
1428,FOODON_00002403
1312,FOODON_00002403
182,FOODON_00002403
1547,FOODON_00002403
1414,FOODON_00002403
1649,FOODON_00002403
1410,FOODON_00002403
115,FOODON_00002403
1195,FOODON_00002403
2028,FOODON_00002403
2187,FOODON_00002403
1235,FOODON_00002403
1714,FOODON_00002403
284,FOODON_00002403
1075,FOODON_00002403
1823,FOODON_00002403
2276,FOODON_00002403
1747,FOODON_00002403
1313,FOODON_00002403
2299,FOODON_00002403
2181,FOODON_00002403
1860,FOODON_00002403
395,FOODON_00002403
2317,FOODON_00002403
2182,FOODON_00002403
534,FOODON_00002403
577,FOODON_00002403
1731,FOODON_00002403
2245,FOODON_00002403
719,FOODON_00002403
1354,FOODON_00002403
1960,FOODON_00002403
620,FOODON_00002403
332,FOODON_00002403
1682,FOODON_00002403
617,FOODON_00002403
62,FOODON_00002403
929,FOODON_00002403
2169,FOODON_00002403
134,FOODON_00002403
226,FOODON_00002403
125,FOODON_00002403
2158,FOODON_00002403
39,FOODON_00002403
1955,FOODON_00002403
1974,FOODON_00002403
238,FOODON_00002403
967,FOODON_00002403
951,FOODON_00002403
2127,FOODON_00002403
141,FOODON_00002403
2207,FOODON_00002403
1707,FOODON_00002403
1284,FOODON_00002403
834,FOODON_00002403
1514,FOODON_00002403
2362,FOODON_00002403
1152,FOODON_00002403
1242,FOODON_00002403
225,FOODON_00002403
2234,FOODON_00002403
457,FOODON_00002403
847,FOODON_00002403
246,FOODON_00002403
2274,FOODON_00002403
187,FOODON_00002403
1352,FOODON_00002403
868,FOODON_00002403
2374,FOODON_00002403
1081,FOODON_00002403
627,FOODON_00002403
1443,FOODON_00002403
2243,FOODON_00002403
687,FOODON_00002403
670,FOODON_00002403
1426,FOODON_00002403
81,FOODON_00002403
2285,FOODON_00002403
1047,FOODON_00002403
2167,FOODON_00002403
1831,FOODON_00002403
1902,FOODON_00002403
2188,FOODON_00002403
1536,FOODON_00002403
796,FOODON_00002403
1145,FOODON_00002403
150,FOODON_00002403
2179,FOODON_00002403
1655,FOODON_00002403
2359,FOODON_00002403
1732,FOODON_00002403
2376,FOODON_00002403
1574,FOODON_00002403
598,FOODON_00002403
1891,FOODON_00002403
663,FOODON_00002403
1664,FOODON_00002403
1612,FOODON_00002403
2447,FOODON_00002403
1678,FOODON_00002403
842,FOODON_00002403
2071,FOODON_00002403
1088,FOODON_00002403
2383,FOODON_00002403
392,FOODON_00002403
1703,FOODON_00002403
1676,FOODON_00002403
1249,FOODON_00002403
313,FOODON_00002403
1198,FOODON_00002403
943,FOODON_00002403
2507,FOODON_00002403
1126,FOODON_00002403
1538,FOODON_00002403
653,FOODON_00002403
2457,FOODON_00002403
1275,FOODON_00002403
934,FOODON_00002403
632,FOODON_00002403
420,FOODON_00002403
1353,FOODON_00002403
1925,FOODON_00002403
1125,FOODON_00002403
53,FOODON_00002403
1365,FOODON_00002403
490,FOODON_00002403
237,FOODON_00002403
1012,FOODON_00002403
321,FOODON_00002403
1371,FOODON_00002403
244,FOODON_00002403
1691,FOODON_00002403
2099,FOODON_00002403
5,FOODON_00002403
855,FOODON_00002403
2508,FOODON_00002403
2320,FOODON_00002403
2210,FOODON_00002403
1697,FOODON_00002403
486,FOODON_00002403
1855,FOODON_00002403
1813,FOODON_00002403
2414,FOODON_00002403
2044,FOODON_00002403
570,FOODON_00002403
1539,FOODON_00002403
656,FOODON_00002403
2134,FOODON_00002403
618,FOODON_00002403
1474,FOODON_00002403
195,FOODON_00002403
1938,FOODON_00002403
1180,FOODON_00002403
430,FOODON_00002403
1805,FOODON_00002403
374,FOODON_00002403
2142,FOODON_00002403
630,FOODON_00002403
329,FOODON_00002403
2024,FOODON_00002403
64,FOODON_00002403
953,FOODON_00002403
2173,FOODON_00002403
1017,FOODON_00002403
1223,FOODON_00002403
775,FOODON_00002403
818,FOODON_00002403
902,FOODON_00002403
326,FOODON_00002403
1842,FOODON_00002403
249,FOODON_00002403
736,FOODON_00002403
230,FOODON_00002403
322,FOODON_00002403
1515,FOODON_00002403
2357,FOODON_00002403
973,FOODON_00002403
846,FOODON_00002403
2291,FOODON_00002403
38,FOODON_00002403
1178,FOODON_00002403
391,FOODON_00002403
741,FOODON_00002403
325,FOODON_00002403
1713,FOODON_00002403
696,FOODON_00002403
1337,FOODON_00002403
424,FOODON_00002403
68,FOODON_00002403
959,FOODON_00002403
2412,FOODON_00002403
2017,FOODON_00002403
2367,FOODON_00002403
1118,FOODON_00002403
2381,FOODON_00002403
1516,FOODON_00002403
681,FOODON_00002403
411,FOODON_00002403
1908,FOODON_00002403
1520,FOODON_00002403
2369,FOODON_00002403
456,FOODON_00002403
1553,FOODON_00002403
965,FOODON_00002403
1619,FOODON_00002403
2505,FOODON_00002403
55,FOODON_00002403
124,FOODON_00002403
253,FOODON_00002403
525,FOODON_00002403
1762,FOODON_00002403
2156,FOODON_00002403
161,FOODON_00002403
1660,FOODON_00002403
711,FOODON_00002403
1695,FOODON_00002403
1444,FOODON_00002403
667,FOODON_00002403
1321,FOODON_00002403
2143,FOODON_00002403
2078,FOODON_00002403
436,FOODON_00002403
716,FOODON_00002403
94,FOODON_00002403
408,FOODON_00002403
589,FOODON_00002403
795,FOODON_00002403
1794,FOODON_00002403
740,FOODON_00002403
655,FOODON_00002403
2216,FOODON_00002403
1764,FOODON_00002403
193,FOODON_00002403
975,FOODON_00002403
305,FOODON_00002403
1822,FOODON_00002403
1473,FOODON_00002403
1196,FOODON_00002403
1910,FOODON_00002403
1401,FOODON_00002403
268,FOODON_00002403
1907,FOODON_00002403
1378,FOODON_00002403
717,FOODON_00002403
1294,FOODON_00002403
1837,FOODON_00002403
1734,FOODON_00002403
733,FOODON_00002403
673,FOODON_00002403
2010,FOODON_00002403
2494,FOODON_00002403
1171,FOODON_00002403
317,FOODON_00002403
1104,FOODON_00002403
82,FOODON_00002403
2503,FOODON_00002403
1739,FOODON_00002403
1852,FOODON_00002403
2458,FOODON_00002403
2390,FOODON_00002403
367,FOODON_00002403
566,FOODON_00002403
462,FOODON_00002403
1283,FOODON_00002403
1934,FOODON_00002403
1063,FOODON_00002403
2212,FOODON_00002403
1272,FOODON_00002403
1358,FOODON_00002403
626,FOODON_00002403
183,FOODON_00002403
1775,FOODON_00002403
192,FOODON_00002403
185,FOODON_00002403
720,FOODON_00002403
2177,FOODON_00002403
2309,FOODON_00002403
531,FOODON_00002403
1247,FOODON_00002403
139,FOODON_00002403
884,FOODON_00002403
974,FOODON_00002403
476,FOODON_00002403
1556,FOODON_00002403
2247,FOODON_00002403
517,FOODON_00002403
600,FOODON_00002403
1439,FOODON_00002403
2337,FOODON_00002403
2042,FOODON_00002403
1976,FOODON_00002403
1978,FOODON_00002403
1721,FOODON_00002403
961,FOODON_00002403
1417,FOODON_00002403
1278,FOODON_00002403
2363,FOODON_00002403
2252,FOODON_00002403
2240,FOODON_00002403
836,FOODON_00002403
337,FOODON_00002403
290,FOODON_00002403
2237,FOODON_00002403
213,FOODON_00002403
1945,FOODON_00002403
2148,FOODON_00002403
2271,FOODON_00002403
2395,FOODON_00002403
2194,FOODON_00002403
242,FOODON_00002403
2272,FOODON_00002403
597,FOODON_00002403
1698,FOODON_00002403
1084,FOODON_00002403
1276,FOODON_00002403
2396,FOODON_00002403
1511,FOODON_00002403
1901,FOODON_00002403
1274,FOODON_00002403
1464,FOODON_00002403
1582,FOODON_00002403
1550,FOODON_00002403
1513,FOODON_00002403
485,FOODON_00002403
1301,FOODON_00002403
1413,FOODON_00002403
314,FOODON_00002403
1785,FOODON_00002403
1558,FOODON_00002403
400,FOODON_00002403
1742,FOODON_00002403
425,FOODON_00002403
1768,FOODON_00002403
1117,FOODON_00002403
234,FOODON_00002403
1609,FOODON_00002403
32,FOODON_00002403
1122,FOODON_00002403
2398,FOODON_00002403
2094,FOODON_00002403
2183,FOODON_00002403
1741,FOODON_00002403
1977,FOODON_00002403
384,FOODON_00002403
1531,FOODON_00002403
128,FOODON_00002403
2086,FOODON_00002403
2070,FOODON_00002403
610,FOODON_00002403
2402,FOODON_00002403
106,FOODON_00002403
1761,FOODON_00002403
353,FOODON_00002403
1577,FOODON_00002403
1392,FOODON_00002403
2459,FOODON_00002403
621,FOODON_00002403
2205,FOODON_00002403
773,FOODON_00002403
1927,FOODON_00002403
721,FOODON_00002403
1746,FOODON_00002403
2053,FOODON_00002403
1864,FOODON_00002403
1701,FOODON_00002403
1509,FOODON_00002403
164,FOODON_00002403
891,FOODON_00002403
1824,FOODON_00002403
802,FOODON_00002403
2460,FOODON_00002403
79,FOODON_00002403
2096,FOODON_00002403
2090,FOODON_00002403
505,FOODON_00002403
229,FOODON_00002403
1415,FOODON_00002403
2496,FOODON_00002403
2281,FOODON_00002403
850,FOODON_00002403
372,FOODON_00002403
FOODON_00002511,FOODON_00002511
FOODON_00004242,FOODON_03420164
FOODON_00004331,FOODON_03420116
FOODON_03420164,FOODON_03420116
789,FOODON_00001761
1034,FOODON_00001761
779,FOODON_00001761
538,FOODON_00001761
126,FOODON_00001761
440,FOODON_00001761
2405,FOODON_00001761
2400,FOODON_00001761
2387,FOODON_00001761
285,FOODON_00001761
282,FOODON_00001761
1467,FOODON_00001761
790,FOODON_00001761
80,FOODON_00001761
1166,FOODON_00001761
1736,FOODON_00001761
221,FOODON_00001761
772,FOODON_00001761
2195,FOODON_00001761
1533,FOODON_00001761
2045,2046
1141,2046
864,2046
2340,FOODON_03301073
541,FOODON_03301073
492,FOODON_03301073
1218,FOODON_03301073
FOODON_00001057,FOODON_00001261
122,FOODON_00001919
1779,FOODON_00001919
93,FOODON_00001259
1613,FOODON_00001259
33,FOODON_00001259
FOODON_00001073,FOODON_00001258
783,FOODON_00002198
FOODON_00002134,FOODON_00002229
FOODON_00001234,770
FOODON_00001761,FOODON_00001931
1841,FOODON_00001857
1103,FOODON_00001857
1576,FOODON_00001857
2140,FOODON_00001857
FOODON_00001796,1723
FOODON_00001796,2421
FOODON_00001796,1011
FOODON_00001796,503
FOODON_00001796,1856
FOODON_00001796,370
FOODON_00001796,2233
FOODON_00001796,287
FOODON_00001796,1947
FOODON_00001796,1217
FOODON_00001796,1098
FOODON_00001796,1482
FOODON_00001796,1147
FOODON_00001796,1554
FOODON_00001796,1535
FOODON_00001796,475
FOODON_00001796,870
FOODON_00001796,1208
FOODON_00001796,6
FOODON_00001796,2430
FOODON_00001796,1626
FOODON_00001796,1752
FOODON_00001796,2176
FOODON_00001796,470
FOODON_00001796,111
FOODON_00001796,1893
FOODON_00001796,1438
FOODON_00001796,956
FOODON_00001796,359
FOODON_00001796,2214
FOODON_00001796,734
FOODON_00001796,1101
FOODON_00001796,1045
FOODON_00001796,792
FOODON_00001796,636
FOODON_00001796,752
FOODON_00001796,1866
FOODON_00001796,1685
FOODON_00001796,1181
FOODON_00001796,1929
FOODON_00001796,1726
FOODON_00001796,2087
FOODON_00001796,319
FOODON_00001796,2152
FOODON_00001796,1636
FOODON_00001796,1124
FOODON_00001796,1821
FOODON_00001796,1873
FOODON_00001796,1706
FOODON_00001796,820
FOODON_00001796,2178
FOODON_00001796,2332
FOODON_00001796,1894
FOODON_00001796,1367
FOODON_00001796,1402
FOODON_00001796,452
FOODON_00001796,1314
FOODON_00001796,2022
FOODON_00001796,1359
FOODON_00001796,2305
FOODON_00001796,515
FOODON_00001796,774
FOODON_00001796,1391
FOODON_00001796,1670
FOODON_00001796,1442
FOODON_00001796,2431
FOODON_00001796,2449
FOODON_00001796,2055
FOODON_00001796,1808
FOODON_00001796,1765
FOODON_00001796,373
FOODON_00001796,1416
FOODON_00001796,555
FOODON_00001796,2294
FOODON_00001796,586
FOODON_00001796,1979
FOODON_00001796,1016
FOODON_00001796,1886
FOODON_00001796,2209
FOODON_00001796,1361
FOODON_00001796,2300
FOODON_00001796,612
FOODON_00001796,303
FOODON_00001796,1692
FOODON_00001796,2057
FOODON_00001796,428
FOODON_00001796,1499
FOODON_00001796,2463
FOODON_00001796,463
FOODON_00001796,1849
FOODON_00001796,1370
FOODON_00001796,369
FOODON_00001796,2154
FOODON_00001796,1143
FOODON_00001796,1188
FOODON_00001796,1097
FOODON_00001796,2283
FOODON_00001796,2298
FOODON_00001796,1589
FOODON_00001796,2121
FOODON_00001796,143
FOODON_00001796,874
FOODON_00001796,582
FOODON_00001796,2290
FOODON_00001796,2304
FOODON_00001796,1231
FOODON_00001796,651
FOODON_00001796,2065
FOODON_00001796,2350
FOODON_00001796,311
FOODON_00001796,1939
FOODON_00001796,396
FOODON_00001796,1877
FOODON_00001796,1351
FOODON_00001796,335
FOODON_00001796,2232
FOODON_00001796,666
FOODON_00001796,2204
FOODON_00001796,360
FOODON_00001796,247
FOODON_00001796,1102
FOODON_00001796,491
FOODON_00001796,227
FOODON_00001796,2436
FOODON_00001796,2286
FOODON_00001796,61
FOODON_00001796,1932
FOODON_00001796,265
FOODON_00001796,1492
FOODON_00001796,1039
FOODON_00001796,1530
FOODON_00001796,1928
FOODON_00001796,1089
FOODON_00001796,1711
FOODON_00001796,113
FOODON_00001796,2500
FOODON_00001796,1911
FOODON_00001796,2371
FOODON_00001796,906
FOODON_00001796,235
FOODON_00001796,1750
FOODON_00001796,266
FOODON_00001796,1076
FOODON_00001796,2316
FOODON_00001796,190
FOODON_00001796,2123
FOODON_00001796,2
FOODON_00001796,2495
FOODON_00001796,2064
FOODON_00001796,813
FOODON_00001796,1937
FOODON_00001796,2191
FOODON_00001796,2319
FOODON_00001796,689
FOODON_00001796,2197
FOODON_00001796,2218
FOODON_00001796,1718
FOODON_00001796,2221
FOODON_00001796,1806
FOODON_00001796,1699
FOODON_00001796,2025
FOODON_00001796,552
FOODON_00001796,1772
FOODON_00001796,1333
FOODON_00001796,1476
FOODON_00001796,575
FOODON_00001796,363
FOODON_00001796,645
FOODON_00001796,1304
FOODON_00001796,2280
FOODON_00001796,2429
FOODON_00001796,1667
FOODON_00001796,96
FOODON_00001796,640
FOODON_00001796,1579
FOODON_00001796,2404
FOODON_00001796,875
FOODON_00001796,1209
FOODON_00001796,2464
FOODON_00001796,2446
FOODON_00001796,845
FOODON_00001796,1153
FOODON_00001796,735
FOODON_00001796,1405
FOODON_00001796,1551
FOODON_00001796,639
FOODON_00001796,2009
FOODON_00001796,1811
FOODON_00001796,1904
FOODON_00001796,1884
FOODON_00001796,938
FOODON_00001796,1684
FOODON_00001796,595
FOODON_00001796,260
FOODON_00001796,1236
FOODON_00001796,1621
FOODON_00001796,1638
FOODON_00001796,71
FOODON_00001796,1575
FOODON_00001796,1025
FOODON_00001796,2239
FOODON_00001796,421
FOODON_00001796,1085
FOODON_00001796,726
FOODON_00001796,231
FOODON_00001796,1136
FOODON_00001796,998
FOODON_00001796,276
FOODON_00001796,2130
FOODON_00001796,175
FOODON_00001796,564
FOODON_00001796,2385
FOODON_00001796,2003
FOODON_00001796,1730
FOODON_00001796,261
FOODON_00001796,2007
FOODON_00001796,798
FOODON_00001796,1999
FOODON_00001796,1862
FOODON_00001796,41
FOODON_00001796,1440
FOODON_00001796,2000
FOODON_00001796,504
FOODON_00001796,713
FOODON_00001796,817
FOODON_00001796,1091
FOODON_00001796,1005
FOODON_00001796,224
FOODON_00001796,2445
FOODON_00001796,1581
FOODON_00001796,2375
FOODON_00001796,1385
FOODON_00001796,1096
FOODON_00001796,1830
FOODON_00001796,77
FOODON_00001796,2270
FOODON_00001796,1687
FOODON_00001796,184
FOODON_00001796,1139
FOODON_00001796,1594
FOODON_00001796,1254
FOODON_00001796,1859
FOODON_00001796,918
FOODON_00001796,833
FOODON_00001796,958
FOODON_00001796,137
FOODON_00001796,593
FOODON_00001796,50
FOODON_00001796,294
FOODON_00001796,119
FOODON_00001796,1382
FOODON_00001796,548
FOODON_00001796,933
FOODON_00001796,154
FOODON_00001796,536
FOODON_00001796,1961
FOODON_00001796,273
FOODON_00001796,2244
FOODON_00001796,1940
FOODON_00001796,1930
FOODON_00001796,1804
FOODON_00001796,1053
FOODON_00001796,1801
FOODON_00001796,2219
FOODON_00001796,769
FOODON_00001796,1915
FOODON_00001796,97
FOODON_00001796,1041
FOODON_00001796,888
FOODON_00001796,2206
FOODON_00001796,1587
FOODON_00001796,2040
FOODON_00001796,352
FOODON_00001796,252
FOODON_00001796,2132
FOODON_00001796,1861
FOODON_00001796,1959
FOODON_00001796,1384
FOODON_00001796,1323
FOODON_00001796,431
FOODON_00001796,680
FOODON_00001796,2124
FOODON_00001796,1914
FOODON_00001796,1320
FOODON_00001796,1850
FOODON_00001796,1897
FOODON_00001796,2433
FOODON_00001796,1820
FOODON_00001796,2287
FOODON_00001796,1052
FOODON_00001796,1412
FOODON_00001796,297
FOODON_00001796,188
FOODON_00001796,1828
FOODON_00001796,264
FOODON_00001796,2380
FOODON_00001796,1561
FOODON_00001796,1403
FOODON_00001796,2166
FOODON_00001796,176
FOODON_00001796,409
FOODON_00001796,199
FOODON_00001796,1307
FOODON_00001796,1936
FOODON_00001796,1919
FOODON_00001796,1170
FOODON_00001796,1421
FOODON_00001796,1425
FOODON_00001796,1625
FOODON_00001796,924
FOODON_00001796,1672
FOODON_00001796,427
FOODON_00001796,1647
FOODON_00001796,146
FOODON_00001796,507
FOODON_00001796,1176
FOODON_00001796,1110
FOODON_00001796,987
FOODON_00001796,385
FOODON_00001796,1189
FOODON_00001796,1586
FOODON_00001796,267
FOODON_00001796,852
FOODON_00001796,519
FOODON_00001796,207
FOODON_00001796,825
FOODON_00001796,1406
FOODON_00001796,596
FOODON_00001796,2097
FOODON_00001796,288
FOODON_00001796,994
FOODON_00001796,831
FOODON_00001796,585
FOODON_00001796,1377
FOODON_00001796,729
FOODON_00001796,1306
FOODON_00001796,2262
FOODON_00001796,44
FOODON_00001796,1044
FOODON_00001796,2029
FOODON_00001796,1560
FOODON_00001796,1311
FOODON_00001796,461
FOODON_00001796,1871
FOODON_00001796,2051
FOODON_00001796,1770
FOODON_00001796,2021
FOODON_00001796,2261
FOODON_00001796,2129
FOODON_00001796,1022
FOODON_00001796,993
FOODON_00001796,1591
FOODON_00001796,171
FOODON_00001796,1003
FOODON_00001796,2175
FOODON_00001796,786
FOODON_00001796,797
FOODON_00001796,2425
FOODON_00001796,153
FOODON_00001796,1963
FOODON_00001796,1158
FOODON_00001796,1818
FOODON_00001796,277
FOODON_00001796,1590
FOODON_00001796,413
FOODON_00001796,1835
FOODON_00001796,2255
FOODON_00001796,2382
FOODON_00001796,1447
FOODON_00001796,1719
FOODON_00001796,2019
FOODON_00001796,2136
FOODON_00001796,532
FOODON_00001796,451
FOODON_00001796,782
FOODON_00001796,343
FOODON_00001796,1345
FOODON_00001796,1004
FOODON_00001796,1848
FOODON_00001796,2201
FOODON_00001796,464
FOODON_00001796,72
FOODON_00001796,1632
FOODON_00001796,1396
FOODON_00001796,1090
FOODON_00001796,1900
FOODON_00001796,1138
FOODON_00001796,269
FOODON_00001796,107
FOODON_00001796,1190
FOODON_00001796,1105
FOODON_00001796,654
FOODON_00001796,562
FOODON_00001796,718
FOODON_00001796,1585
FOODON_00001796,863
FOODON_00001796,2269
FOODON_00001796,114
FOODON_00001796,827
FOODON_00001796,1980
FOODON_00001796,339
FOODON_00001796,1437
FOODON_00001796,601
FOODON_00001796,1677
FOODON_00001796,454
FOODON_00001796,1843
FOODON_00001796,1838
FOODON_00001796,45
FOODON_00001796,692
FOODON_00001796,955
FOODON_00001796,17
FOODON_00001796,1865
FOODON_00001796,727
FOODON_00001796,2198
FOODON_00001796,715
FOODON_00001796,1916
FOODON_00001796,1239
FOODON_00001796,1020
FOODON_00001796,2190
FOODON_00001796,1605
FOODON_00001796,1996
FOODON_00001796,2080
FOODON_00001796,2100
FOODON_00001796,2268
FOODON_00001796,1159
FOODON_00001796,1569
FOODON_00001796,671
FOODON_00001796,744
FOODON_00001796,120
FOODON_00001796,2413
FOODON_00001796,1154
FOODON_00001796,1720
FOODON_00001796,442
FOODON_00001796,1500
FOODON_00001796,883
FOODON_00001796,805
FOODON_00001796,893
FOODON_00001796,1743
FOODON_00001796,1245
FOODON_00001796,821
FOODON_00001796,1562
FOODON_00001796,1825
FOODON_00001796,1106
FOODON_00001796,991
FOODON_00001796,982
FOODON_00001796,1328
FOODON_00001796,877
FOODON_00001796,2264
FOODON_00001796,2026
FOODON_00001796,569
FOODON_00001796,1970
FOODON_00001796,1799
FOODON_00001796,418
FOODON_00001796,2020
FOODON_00001796,788
FOODON_00001796,1372
FOODON_00001796,1214
FOODON_00001796,1922
FOODON_00001796,725
FOODON_00001796,344
FOODON_00001796,1224
FOODON_00001796,1882
FOODON_00001796,1107
FOODON_00001796,498
FOODON_00001796,1501
FOODON_00001796,853
FOODON_00001796,2530
FOODON_00001796,1645
FOODON_00001796,881
FOODON_00001796,1728
FOODON_00001796,1755
FOODON_00001796,563
FOODON_00001796,794
FOODON_00001796,1839
FOODON_00001796,1483
FOODON_00001796,1673
FOODON_00001796,2153
FOODON_00001796,2423
FOODON_00001796,2389
FOODON_00001796,1049
FOODON_00001796,2296
FOODON_00001796,1455
FOODON_00001796,1435
FOODON_00001796,1109
FOODON_00001796,648
FOODON_00001796,1737
FOODON_00001796,2023
FOODON_00001796,1043
FOODON_00001796,2253
FOODON_00001796,469
FOODON_00001796,957
FOODON_00001796,693
FOODON_00001796,1073
FOODON_00001796,849
FOODON_00001796,1519
FOODON_00001796,2036
FOODON_00001796,1225
